;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
3549;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;2741.39;08.07.2016
3550;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;2621.06;11.08.2016
3551;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;2621.06;08.09.2016
3552;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;3544.11;07.10.2016
3553;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;85151.49;09.11.2016
3554;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии Комсомольск-на-Амуре, пр-т Первостроителей,19   ст.132.0112;90781.1;06.12.2016
3558;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;539.88;16.02.2016
3559;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;560.6;10.03.2016
3560;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;524.44;08.04.2016
3561;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;539.88;11.05.2016
3562;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;511.39;06.06.2016
3563;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;519.16;05.07.2016
3564;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;542.56;03.08.2016
3565;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;539.85;08.09.2016
3566;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;-11.63;14.09.2016
3567;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;-14.86;14.09.2016
3568;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;525.84;04.10.2016
3569;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;661.59;02.11.2016
3570;Оплата водоснабжения, канализации;Оплата водоотведение Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;529.08;02.12.2016
3572;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1333.66;16.02.2016
3573;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1380.1;10.03.2016
3574;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1333.66;08.04.2016
3575;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1333.66;11.05.2016
3576;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1287.21;06.06.2016
3577;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1287.21;05.07.2016
3578;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1166.92;03.08.2016
3579;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1142.76;08.09.2016
3580;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;-18.06;14.09.2016
3581;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;-23.07;14.09.2016
3582;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1113.59;04.10.2016
3583;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1142.76;02.11.2016
3584;Оплата водоснабжения, канализации;Оплата холодное водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;1118.61;02.12.2016
3586;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;573.19;16.02.2016
3587;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;549.2;16.03.2016
3588;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;573.19;08.04.2016
3589;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;561.18;12.05.2016
3590;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;573.19;09.06.2016
3591;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;561.18;08.07.2016
3592;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;536.14;11.08.2016
3593;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;536.14;08.09.2016
3594;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;725.11;07.10.2016
3595;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;536.14;09.11.2016
3596;Оплата водоснабжения, канализации;Оплата горячее водоснабжение Комсомольск-на-Амуре, пр-т Первостроителей,19  ст.132.0113;523.66;06.12.2016
3598;Оплата водоснабжения, канализации;Расходы прошлого года.Оплата водоснабжения, канализации Комсомольск-на-Амуре, пр-т Первостроителей,19 ст.132.0113;544.44;26.01.2016
3608;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;79136.94;20.02.2016
3609;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;72218.49;24.03.2016
3610;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;68114.39;21.04.2016
3611;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;65049.64;20.05.2016
3612;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;61362.91;23.06.2016
3613;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;55401.99;22.07.2016
3614;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;58421.33;19.08.2016
3615;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;66998.2;21.09.2016
3616;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;62364.54;19.10.2016
3617;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;70880.21;18.11.2016
3618;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;78566.19;19.12.2016
3620;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;204.3;20.02.2016
3621;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;245.53;24.03.2016
3622;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;365.77;20.05.2016
3623;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;-28.59;31.05.2016
3624;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;347.58;23.06.2016
3625;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;299.88;22.07.2016
3626;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;211.43;19.08.2016
3627;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;239.27;21.09.2016
3628;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;221.35;19.10.2016
3629;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;319.26;18.11.2016
3630;Оплата потребления электроэнергии;Оплата потребления электроэнергии (Гараж). ст.132.0111;421.59;19.12.2016
3632;Оплата потребления электроэнергии;Расходы прошлого года.Оплата потребления электроэнергии  ст.132.0111;67887.32;28.01.2016
3634;Оплата потребления электроэнергии;Расходы прошлого года.Оплата потребления электроэнергии (гараж) ст.132.0111;232.93;28.01.2016
3638;Оплата потребления тепловой энергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;5104.25;29.01.2016
3640;Оплата потребления тепловой энергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;73627.27;29.01.2016
3642;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;15053.18;05.02.2016
3643;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;18249.07;11.03.2016
3644;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;20070.92;07.04.2016
3645;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;19185.43;06.05.2016
3646;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;300.25;03.06.2016
3647;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;8093.84;03.11.2016
3648;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ГАРАЖ ст.132.0112;13359.32;06.12.2016
3650;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;172908.08;05.02.2016
3651;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;205253.6;11.03.2016
3652;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;174404.23;07.04.2016
3653;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;155824.39;06.05.2016
3654;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;72192.19;03.06.2016
3655;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;92397.27;03.11.2016
3656;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии ЗДАНИЕ ст.132.0112;212217.48;06.12.2016
3660;Оплата водоснабжения, канализации;Расходы прошлого года, признанные после отчетной даты.Оплата водоснабжения, канализации ст.132.0113;1000.65;29.01.2016
3662;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;544.58;05.02.2016
3663;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;659.23;04.03.2016
3664;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;716.56;08.04.2016
3665;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;716.56;06.05.2016
3666;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;1203.81;03.06.2016
3667;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;1261.13;08.07.2016
3668;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;1315.14;04.08.2016
3669;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;1315.14;06.09.2016
3670;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;1345.03;04.10.2016
3671;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;717.35;03.11.2016
3672;Оплата водоснабжения, канализации;Другие расходы.Холодная вода ст.132.0113;657.57;05.12.2016
3674;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;215.9;05.02.2016
3675;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;261.36;04.03.2016
3676;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;284.09;08.04.2016
3677;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;284.09;06.05.2016
3678;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;249.99;03.06.2016
3679;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;272.72;08.07.2016
3680;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;284.33;04.08.2016
3681;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;284.33;06.09.2016
3682;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;236.94;04.10.2016
3683;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;284.33;03.11.2016
3684;Оплата водоснабжения, канализации;Другие расходы.Затраты на канализацию ст.132.0113;260.64;05.12.2016
3695;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;1128156.1;29.01.2016
3696;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;-1228.3;25.03.2016
3698;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ЗДАНИЕ ул.Горького 7 ст.132.0111;283045.24;29.01.2016
3700;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;6689.82;29.01.2016
3702;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;9398.65;29.01.2016
3704;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ГАРАЖ ул.Южная ст.132.0111;5911.17;29.01.2016
3706;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;29.01.2016
3708;Оплата потребления электроэнергии;Расходы прошлого года, признанные после отчетной даты.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;60.79;29.01.2016
3710;Оплата потребления электроэнергии;Расходы прошлого года.Оплатата потребления электроэнергии ул. Отке 28А ст.132.0111;51.65;29.01.2016
3712;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;48.64;10.02.2016
3713;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;114.78;12.02.2016
3714;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;100.42;11.03.2016
3715;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;114.77;13.05.2016
3716;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;172.18;16.05.2016
3717;Оплата потребления электроэнергии;Оплата потребления электроэнергии гараж г.Певек, ул.Пугачева - ст.132.0111;157.81;30.05.2016
3719;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;871508.24;15.02.2016
3720;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;977415.78;11.03.2016
3721;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;-559.31;25.03.2016
3722;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;-1129.59;28.03.2016
3723;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;700764.25;08.04.2016
3724;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;1035606.25;16.05.2016
3725;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;864357.8;03.06.2016
3726;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;669409.83;11.07.2016
3727;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;779289.41;05.08.2016
3728;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;765481.45;07.09.2016
3729;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;988659.42;06.10.2016
3730;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;883367.48;07.11.2016
3731;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;1261530.85;08.12.2016
3732;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ЗДАНИЕ ул.Дежнева 7 ст.132.0111;982564.71;26.12.2016
3734;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;242994.05;15.02.2016
3735;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;258292.9;11.03.2016
3736;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;257843.25;08.04.2016
3737;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;-567.5;21.04.2016
3738;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;-283.75;21.04.2016
3739;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;271343.54;16.05.2016
3740;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;180449.71;03.06.2016
3741;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;120603.22;11.07.2016
3742;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;216868.29;07.09.2016
3743;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;145792.74;06.10.2016
3744;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;158766.14;07.11.2016
3745;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;350737.13;08.12.2016
3746;Оплата потребления электроэнергии;Другие расходы Оплата потребления электроэнергии, ЗДАНИЕ ул. Горького 7 - ст. 132.0111;305595.75;26.12.2016
3748;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;4529.34;15.02.2016
3749;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;6744.66;11.03.2016
3750;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;4112.6;08.04.2016
3751;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;4628.04;16.05.2016
3752;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;3882.29;03.06.2016
3753;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;4277.1;11.07.2016
3754;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;1416.2;05.08.2016
3755;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;1934.63;07.09.2016
3756;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;3957.78;06.10.2016
3757;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;3654.31;07.11.2016
3758;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;4817.61;08.12.2016
3759;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖНОЕ помещение 1,ул.Колхозная 30-Б ст.132.0111;3768.11;26.12.2016
3761;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;12118.45;15.02.2016
3762;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;11581.06;11.03.2016
3763;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;9661.85;08.04.2016
3764;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;14849.21;16.05.2016
3765;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;11756.54;03.06.2016
3766;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;11866.21;11.07.2016
3767;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;12303.23;05.08.2016
3768;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;12543.48;07.09.2016
3769;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;13959.68;06.10.2016
3770;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;9470.83;07.11.2016
3771;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;9078.85;08.12.2016
3772;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СКЛАД ул.Колхозная 32-Б ст.132.0111;7713.24;26.12.2016
3774;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;15.02.2016
3775;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;11.03.2016
3776;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;08.04.2016
3777;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;16.05.2016
3778;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;109.67;03.06.2016
3779;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;54.83;11.07.2016
3780;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;50.57;05.08.2016
3781;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;25.29;07.09.2016
3782;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;37.94;06.10.2016
3783;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии ГАРАЖ-БОКС ул.Энергетиков, 40 ст.132.0111;37.94;07.11.2016
3785;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;121.59;15.02.2016
3786;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;121.59;11.03.2016
3787;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;121.59;08.04.2016
3788;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;51.65;12.04.2016
3789;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;51.65;12.04.2016
3790;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;51.65;12.04.2016
3791;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;51.65;13.05.2016
3792;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии СУЖЕБНОЕ ПОМЕЩЕНИЕ 2, ул.Отке 28-А ст.132.0111;121.59;16.05.2016
