;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
3577;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;82.84;06.03.2018
3578;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;101.25;03.04.2018
3579;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;92.05;08.05.2018
3580;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;73.64;04.06.2018
3581;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;73.64;04.07.2018
3582;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;91.2;02.08.2018
3583;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;91.2;04.09.2018
3584;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;70.93;05.10.2018
3585;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;101.33;07.11.2018
3586;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г. Анадырь, ул. Горького 7- ст. 134.1100;101.33;06.12.2018
3597;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;55603.25;12.01.2018
3598;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;45492.55;14.03.2018
3599;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;54365.55;14.03.2018
3600;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;38750.95;11.04.2018
3601;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;20731.42;14.05.2018
3602;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;8384.8;15.06.2018
3603;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;12145.59;16.10.2018
3604;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;25135.69;13.11.2018
3605;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;43784.93;13.12.2018
3608;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;3076.07;01.02.2018
3609;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2708.42;01.03.2018
3610;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2812.98;09.04.2018
3611;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;1770.76;07.05.2018
3612;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2398.12;01.06.2018
3613;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2256.46;03.07.2018
3614;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2268;01.08.2018
3615;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2275;04.09.2018
3616;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2261;03.10.2018
3617;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2159.5;01.11.2018
3618;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2530.5;04.12.2018
3619;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул.50 лет Советской Армии -  ст.134.1100;2012.5;26.12.2018
3622;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;654.37;01.02.2018
3623;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;828.87;01.03.2018
3624;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;741.62;06.04.2018
3625;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;959.74;03.05.2018
3626;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;916.12;04.06.2018
3627;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;916.12;02.07.2018
3628;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1404.53;31.07.2018
3629;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1404.53;03.09.2018
3630;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1080.41;04.10.2018
3631;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;972.37;01.11.2018
3632;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1026.39;05.12.2018
3633;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;864.33;27.12.2018
3634;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2497.69;28.12.2018
3637;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3284.42;01.02.2018
3638;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;1738.81;01.03.2018
3639;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3091.22;06.04.2018
3640;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3670.83;03.05.2018
3641;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3091.22;04.06.2018
3642;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3091.22;02.07.2018
3643;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2409.04;31.07.2018
3644;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2609.79;03.09.2018
3645;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2609.79;03.10.2018
3646;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2409.04;01.11.2018
3647;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;2609.79;05.12.2018
3648;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам ул. 50 лет Советской Армии - ст.134.1100;3011.3;27.12.2018
3651;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2354.34;01.02.2018
3652;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2060.05;01.03.2018
3653;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2427.91;06.04.2018
3654;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;3016.5;04.05.2018
3655;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2722.2;04.06.2018
3656;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2722.2;02.07.2018
3657;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;3061.67;31.07.2018
3658;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;3142.25;03.09.2018
3659;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2658.83;04.10.2018
3660;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2417.11;01.11.2018
3661;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам ул. 50 лет Советской Армии -  ст.134.1100;2578.26;04.12.2018
3671;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;96841.23;08.11.2018
3672;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;285813.48;12.11.2018
3673;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;502441.63;06.12.2018
3674;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;606054.99;28.12.2018
3676;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Октябрьская,22 -  ст.134.1100;162.54;12.01.2018
3678;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100;12754.78;12.01.2018
3679;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул.Ленина, 22 -  ст.134.1100;11878.19;09.02.2018
3681;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;180818.49;13.02.2018
3682;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;214862.94;06.03.2018
3683;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;10906.25;06.03.2018
3684;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;145647.39;20.04.2018
3685;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;75331.04;10.05.2018
3686;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;50953.59;13.06.2018
3687;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;27955.31;10.10.2018
3688;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;28016.4;09.11.2018
3689;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;57040.24;10.12.2018
3690;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск -  ст.134.1100;78856.09;26.12.2018
3692;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск(ДЭС) -  ст.134.1100;10064.49;13.02.2018
3693;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск(ДЭС) -  ст.134.1100;7832.99;06.03.2018
3694;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск(ДЭС) -  ст.134.1100;6239.07;20.04.2018
3695;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание Покровск(ДЭС) -  ст.134.1100;3370.01;10.05.2018
3697;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;152919.12;12.01.2018
3698;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;151726.16;08.02.2018
3699;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;142010.15;13.03.2018
3700;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;128389.31;06.04.2018
3701;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;83437.7;07.05.2018
3702;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;57233.04;07.06.2018
3703;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;8877.41;05.07.2018
3704;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;36784.96;05.10.2018
3705;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;75178.98;08.11.2018
3706;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Нерюнгри -  ст.134.1100;107725.58;06.12.2018
3708;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;159874.9;09.02.2018
3709;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;109570.43;20.03.2018
3710;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;103689.51;13.04.2018
3711;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;46369.84;07.05.2018
3712;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;26723.25;07.06.2018
3713;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;33930.55;11.10.2018
3714;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;61659.19;12.11.2018
3715;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;88493.05;13.12.2018
3716;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Усть-Нера, ул.Ленина,14 -  ст.134.1100;84846.38;26.12.2018
3718;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;94258.29;07.02.2018
3719;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;170784.47;02.04.2018
3720;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;64582.9;24.04.2018
3721;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;56230.18;22.06.2018
3722;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;39733.32;17.07.2018
3723;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;39530.72;26.11.2018
3725;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;145125.29;05.02.2018
3726;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;125394.95;07.03.2018
3727;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;89767.86;03.04.2018
3728;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;69021.74;08.05.2018
3729;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;37584.06;05.06.2018
3730;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;20310.85;04.10.2018
3731;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;49937.43;06.11.2018
3732;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам здание РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;102982.06;05.12.2018
3735;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. п.Депутатский, мкр. Арктика, 32;737;18.12.2018
3737;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;15551.14;30.01.2018
3738;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;17775.43;27.02.2018
3739;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;12821.89;26.03.2018
3740;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;10021.24;04.05.2018
3741;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;8034.43;28.05.2018
3742;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;11707.72;25.06.2018
3743;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;-537.72;02.07.2018
3744;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;19249.78;01.08.2018
3745;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;26145.07;24.08.2018
3746;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;14506.05;24.09.2018
3747;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;10258.95;26.10.2018
3748;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;2249.25;26.11.2018
3749;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. г.Покровск -  ст.134.1100;2272.94;25.12.2018
3751;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;253330.65;01.02.2018
3752;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;318948.27;01.03.2018
3753;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;270400.89;09.04.2018
3754;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;289170.58;07.05.2018
3755;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;218557.6;01.06.2018
3756;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;-941.04;05.06.2018
3757;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;277011.82;03.07.2018
3758;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;367761.24;01.08.2018
3759;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;369701.27;04.09.2018
3760;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;323823.43;03.10.2018
3761;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;352585.75;01.11.2018
3762;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;368575.38;04.12.2018
3763;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;-382.42;13.12.2018
3764;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;-85.4;13.12.2018
3765;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам здание ул.Кирова, 17 -  ст.134.1100;322643.92;26.12.2018
3767;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;47534.73;18.01.2018
3768;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;51130.74;20.02.2018
3769;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;42536.5;20.03.2018
3770;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;37859.77;19.04.2018
3771;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;33774.23;21.05.2018
3772;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;29821.26;20.06.2018
3773;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;24230.32;19.07.2018
3774;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;33709.68;21.08.2018
3775;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;29699.05;19.09.2018
3776;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;28591.54;19.10.2018
3777;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;42464.11;21.11.2018
3778;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;41679.59;18.12.2018
3779;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Нерюнгри -  ст.134.1100;3.11;18.12.2018
3781;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;43425.1;31.01.2018
3782;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;36313.39;05.03.2018
3783;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;34710.38;09.04.2018
3784;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;29608.12;07.05.2018
3785;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;21527.19;04.06.2018
3786;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;20053.77;04.07.2018
3787;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;26076.72;03.08.2018
3788;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;26499.26;05.09.2018
3789;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;28330.03;02.10.2018
3790;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;30869.1;06.11.2018
3791;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Ленск, ул.Ленина, 70 -  ст.134.1100;37545.63;05.12.2018
3793;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;24787.5;23.01.2018
3794;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;30883.1;02.03.2018
3795;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;26708.49;22.03.2018
3796;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;21273.42;26.04.2018
3797;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;19568.38;24.05.2018
3798;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;16797.37;26.07.2018
3799;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;30215.58;08.10.2018
3800;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;29582.67;08.10.2018
3801;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;24766.01;08.10.2018
3802;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;3780.78;06.12.2018
3803;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Алдан, ул.10 лет Якутии, 31А -  ст.134.1100;22440.23;07.12.2018
3805;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;54390.61;06.02.2018
3806;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;50099.77;01.03.2018
3807;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;45912.96;27.03.2018
3808;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;42766.94;03.05.2018
3809;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;33920.23;31.05.2018
3810;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;29946.32;28.06.2018
3811;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;26148.47;30.07.2018
3812;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;29982.16;29.08.2018
3813;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам зд. РКЦ Усть-Нера, ул.Ленина, 14 -  ст.134.1100;36699.03;01.10.2018
