;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
1353;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;136986.68;08.05.2019
1354;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;27089.2;07.06.2019
1355;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;26156.81;07.06.2019
1356;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;2904.1;06.08.2019
1357;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;4620.14;06.09.2019
1358;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;7181.03;07.10.2019
1359;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;188494.08;06.11.2019
1360;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам - ст.134.1100;349248.79;06.12.2019
1362;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;2039.04;31.01.2019
1363;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1987.2;01.03.2019
1364;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1728;01.04.2019
1365;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1676.16;06.05.2019
1366;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;2557.44;03.06.2019
1367;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1365.12;03.07.2019
1368;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;2185.92;01.08.2019
1369;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1862.78;03.09.2019
1370;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1862.79;02.10.2019
1371;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1957.82;01.11.2019
1372;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам - ст.134.1100;1976.83;03.12.2019
1374;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;346388.9;19.02.2019
1375;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;326646.72;19.03.2019
1376;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;317381.68;17.04.2019
1377;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;269589.16;17.05.2019
1378;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;257543.3;18.06.2019
1379;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;261421.25;17.07.2019
1380;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;272584.39;19.08.2019
1381;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;270363.62;17.09.2019
1382;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;271689.35;17.10.2019
1383;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;281464;19.11.2019
1384;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам - ст.134.1100;484217.95;17.12.2019
1394;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;109818.68;14.01.2019
1395;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;12.02.2019
1396;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;15.03.2019
1397;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;1765.5;15.03.2019
1398;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;2824.8;18.04.2019
1399;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;216183.82;18.04.2019
1400;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;18.04.2019
1401;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;2824.8;16.05.2019
1402;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;17.05.2019
1403;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;14.06.2019
1404;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;4438.97;14.06.2019
1405;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;4438.97;12.07.2019
1406;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;144122.54;12.07.2019
1407;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8006.81;12.07.2019
1408;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8278.73;19.08.2019
1409;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;3824.77;31.10.2019
1410;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;149017.11;31.10.2019
1411;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8278.73;01.11.2019
1412;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8278.73;12.11.2019
1413;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;11837.96;19.11.2019
1414;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;8278.73;13.12.2019
1415;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам  ст.134.1100;11837.97;17.12.2019
1417;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;82202.56;01.02.2019
1418;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;498047.5;26.02.2019
1419;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;-423012.5;20.03.2019
1420;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;97448.75;27.03.2019
1421;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;90197.54;30.04.2019
1422;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;66170.65;05.06.2019
1423;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;61335.04;28.06.2019
1424;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;17033.44;25.07.2019
1425;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;2172.8;03.09.2019
1426;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;54257.92;14.10.2019
1427;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;22162.56;25.10.2019
1428;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;65680.64;02.12.2019
1429;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;35385.6;18.12.2019
1430;Расходы на коммунальные услуги;Оплата за дизельное топливо   ст.134.1100;28968.5;30.12.2019
1432;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;12.02.2019
1433;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;15.03.2019
1434;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;18.04.2019
1435;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;17.05.2019
1436;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;14.06.2019
1437;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;10651.85;12.07.2019
1438;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;13153.51;19.08.2019
1439;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;13153.51;01.11.2019
1440;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;13153.51;12.11.2019
1441;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам  ст.134.1100;13153.51;13.12.2019
1443;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;31995.65;08.02.2019
1444;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;54214.85;12.03.2019
1445;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;38217.02;10.04.2019
1446;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;49771.01;08.05.2019
1447;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;47993.47;18.06.2019
1448;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;49326.62;05.07.2019
1449;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;44688;12.08.2019
1450;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;17784;16.09.2019
1451;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;45600;29.10.2019
1452;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;51984;12.11.2019
1453;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;51528;13.12.2019
1454;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  ст.134.1100;44688;31.12.2019
1464;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;116375.96;01.03.2019
1465;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;104010.08;07.03.2019
1466;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;103351.97;08.05.2019
1467;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;79544;08.05.2019
1468;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;62660.49;07.06.2019
1469;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. п. Усть-Камчатск ул. Ленина, 3- ст. 134.1100;33396.31;12.07.2019
1471;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ  Соболево, ул. Советская, 27 ст. 134.1100;42771.03;28.02.2019
1472;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ  Соболево, ул. Советская, 27 ст. 134.1100;31955.37;28.03.2019
1473;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ  Соболево, ул. Советская, 27 ст. 134.1100;27530.78;09.04.2019
1475;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Вилючинск, мкр. Центральный, д.5 ст. 134.1100;58621.86;14.02.2019
1477;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;160830.91;14.02.2019
1478;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;133364.48;07.03.2019
1479;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;126145.07;09.04.2019
1480;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;83696.26;15.05.2019
1481;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;54006.55;14.06.2019
1482;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;24000.67;09.10.2019
1483;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;82316.05;15.11.2019
1484;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;130084.38;06.12.2019
1485;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;165564.17;24.12.2019
1487;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;355129.96;08.02.2019
1488;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;-43402.82;26.02.2019
1489;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;278376.42;04.03.2019
1490;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;323271.56;01.04.2019
1491;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;260336.19;06.05.2019
1492;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;194938.48;04.06.2019
1493;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;23385.71;11.07.2019
1494;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Оссора ул. Советская, 94 ст. 134.1100;121089.34;22.08.2019
1496;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;99063.28;08.02.2019
1497;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;76445.11;05.03.2019
1498;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;69528.09;03.04.2019
1499;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;52888.57;14.05.2019
1500;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;37680.8;19.06.2019
1501;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;7855.4;17.07.2019
1502;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;122255.49;23.10.2019
1503;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;95426.08;15.11.2019
1504;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;148406.83;12.12.2019
1505;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. пгт. Палана ул. Поротова, 14 ст. 134.1100;148406.83;30.12.2019
1507;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;317357.55;17.01.2019
1508;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;372083.65;08.02.2019
1509;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;204851.63;13.03.2019
1510;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;211553.09;10.04.2019
1511;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;157332.14;15.05.2019
1512;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;104786.56;13.06.2019
1513;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;76000.72;11.07.2019
1514;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;64964.28;09.10.2019
1515;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;184589.36;12.11.2019
1516;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. РКЦ Тигиль ул. Партизанская, 11 ст. 134.1100;196115.28;16.12.2019
1518;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;48140.51;14.01.2019
1519;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;101617.68;08.02.2019
1520;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;71983.37;07.03.2019
1521;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;75598.77;09.04.2019
1522;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;66635.2;08.05.2019
1523;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;38247.11;18.06.2019
1524;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;30679.66;05.07.2019
1525;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;45448.02;20.11.2019
1526;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;55581.12;16.12.2019
1527;Расходы на коммунальные услуги;Оплата за тепловую энергию по тарифам зд. ул. Ленинская, 22- ст. 134.1100;81960.23;31.12.2019
1530;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;181.76;08.02.2019
1531;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;159.17;05.03.2019
1532;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;153.72;05.04.2019
1533;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;153.59;08.05.2019
1534;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;108.92;11.06.2019
1535;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;124.38;10.07.2019
1536;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;120.55;06.08.2019
1537;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;113.06;04.09.2019
1538;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;148.31;09.10.2019
1539;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;86.15;11.11.2019
1540;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;247.36;05.12.2019
1541;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Мильково, ул. Ленинская, 33 ст. 134.1100;165.1;25.12.2019
1543;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;251.46;08.02.2019
1544;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;698.84;05.03.2019
1545;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;678.31;04.04.2019
1546;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;861.01;14.05.2019
1547;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;843.51;19.06.2019
1548;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;571.57;17.07.2019
1549;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;6898.93;12.08.2019
1550;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;902.66;05.09.2019
1551;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;286.56;23.10.2019
1552;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;2755.27;15.11.2019
1553;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. РКЦ Палана, ул. Поротова, 14 ст. 134.1100;6623.83;12.12.2019
1555;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;123146.19;14.01.2019
1556;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;3925.67;12.02.2019
1557;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;9639.26;15.03.2019
1558;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;2031.18;15.03.2019
1559;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;89.14;18.04.2019
1560;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;141673.86;18.04.2019
1561;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;2176.61;18.04.2019
1562;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;1140.43;16.05.2019
1563;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;5869.07;17.05.2019
1564;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;3575.85;14.06.2019
1565;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;768.56;14.06.2019
1566;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;2582.22;12.07.2019
1567;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;55658.98;12.07.2019
1568;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;7605.69;12.07.2019
1569;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;5998.27;19.08.2019
1570;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;-1.02;12.09.2019
1571;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;8965.94;26.09.2019
1572;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;2617.93;31.10.2019
1573;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;170356.93;31.10.2019
1574;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;5014.66;01.11.2019
1575;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;5706.7;12.11.2019
1576;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;7585.49;19.11.2019
1577;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;4259.93;13.12.2019
1578;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;5574.19;17.12.2019
1580;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;577.26;12.02.2019
1581;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;738.35;15.03.2019
1582;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;510.14;18.04.2019
1583;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;456.46;17.05.2019
1584;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;604.13;14.06.2019
1585;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;724.95;12.07.2019
1586;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;569.12;19.08.2019
1587;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;513.6;26.09.2019
1588;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;666.28;01.11.2019
1589;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;596.88;12.11.2019
1590;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. Ленинская, 22 ст. 134.1100;610.76;13.12.2019
1592;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;1045.64;07.03.2019
1593;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;934.4;09.04.2019
1594;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;934.4;15.05.2019
1595;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;745.3;14.06.2019
1596;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;392.45;09.10.2019
1597;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;883.01;15.11.2019
1598;Расходы на коммунальные услуги;Оплата за горячее водоснабжение по тарифам зд. РКЦ Мильково,  ул. Ленинская, 33  ст. 134.1100;956.59;06.12.2019
