;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
2823;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;2359.25;03.03.2017
2824;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;2595.18;03.03.2017
2825;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;3774.81;03.04.2017
2826;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;3774.81;16.05.2017
2827;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;3067.03;07.06.2017
2828;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;9437.02;29.06.2017
2829;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;5033.08;01.08.2017
2830;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;6605.91;05.09.2017
2831;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;3774.81;10.10.2017
2832;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;3067.03;02.11.2017
2833;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;4954.43;12.12.2017
2834;Оплата водоснабжения, канализации;Другие расходы. Канализация  ст.132.0113;4954.43;28.12.2017
2836;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;825;16.01.2017
2837;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;485.29;13.02.2017
2838;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;533.82;03.03.2017
2839;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;776.47;10.04.2017
2840;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;776.47;16.05.2017
2841;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;630.88;14.06.2017
2842;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;2377.93;03.07.2017
2843;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;1093.13;03.08.2017
2844;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;1097.85;05.09.2017
2845;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;-1362.01;03.10.2017
2846;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;627.34;11.10.2017
2847;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;509.72;28.11.2017
2848;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;823.39;12.12.2017
2849;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение  ст.132.0113;823.39;28.12.2017
2859;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;86684.4;11.01.2017
2860;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;91198.28;02.02.2017
2861;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;77070.52;06.03.2017
2862;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;68634.43;06.04.2017
2863;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;46098.48;02.05.2017
2864;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;47166.02;01.06.2017
2865;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;46628.39;06.07.2017
2866;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-218672.09;01.09.2017
2867;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;21966.52;01.09.2017
2868;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;21512.43;05.09.2017
2869;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;-301.17;29.09.2017
2870;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;22083.08;05.10.2017
2871;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;25663.52;02.11.2017
2872;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;33991.47;05.12.2017
2873;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111;42794.57;27.12.2017
2877;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;145748.21;03.02.2017
2878;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;107409.59;01.03.2017
2879;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;90079.22;30.03.2017
2880;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;55748.69;28.04.2017
2881;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;36340.27;30.05.2017
2882;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;-18602.83;07.09.2017
2883;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;20568.21;05.10.2017
2884;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;68178.12;02.11.2017
2885;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;101917.12;07.12.2017
2886;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии г.Ленск, ул.Ленина, 70  ст.132.0112;149326.16;27.12.2017
2890;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;386.39;03.02.2017
2891;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;218.61;01.03.2017
2892;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;990;24.03.2017
2893;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;319.57;30.03.2017
2894;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;165;27.04.2017
2895;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;174.75;30.05.2017
2896;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;1024.14;27.06.2017
2897;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;233.34;06.07.2017
2898;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;194.42;03.08.2017
2899;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;155.47;07.09.2017
2900;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;-230.5;07.09.2017
2901;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;707.14;26.09.2017
2902;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;-89.58;29.09.2017
2903;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;163.86;05.10.2017
2904;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;111.02;02.11.2017
2905;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;105.61;07.12.2017
2906;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;642.86;20.12.2017
2907;Оплата водоснабжения, канализации;Оплата водоотведения г.Ленск ул.Ленина, 70 ст.132.0113;107.25;27.12.2017
2909;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;273.83;03.02.2017
2910;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;154.92;01.03.2017
2911;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;226.48;30.03.2017
2912;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;116.93;27.04.2017
2913;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;123.84;30.05.2017
2914;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;165.37;06.07.2017
2915;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;135.69;03.08.2017
2916;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;113.98;07.09.2017
2917;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;-109.74;07.09.2017
2918;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;-65.67;29.09.2017
2919;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;173.89;05.10.2017
2920;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;81.4;02.11.2017
2921;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;77.44;07.12.2017
2922;Оплата водоснабжения, канализации;Оплата холодного водоснабжения г.Ленск, ул.Ленина, 70 ст.132.0113;78.63;27.12.2017
2932;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;79831.21;11.01.2017
2933;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;80439.78;08.02.2017
2934;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;76499.76;10.03.2017
2935;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;5678.06;13.03.2017
2936;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;72820.33;10.04.2017
2937;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;77678.51;11.05.2017
2938;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;77145.23;07.06.2017
2939;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;67020.31;11.07.2017
2940;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;28295.97;24.08.2017
2941;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;-265381.7;24.08.2017
2942;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;-7485.69;11.09.2017
2943;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;24280.53;22.09.2017
2944;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;30662.38;20.10.2017
2945;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;34855.01;20.11.2017
2946;Оплата потребления электроэнергии;Оплата потребления электроэнергии ст.132.0111-РКЦ Нерюнгри;43875.36;20.12.2017
2950;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;165348;11.01.2017
2951;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;157651.4;06.02.2017
2952;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;117601.57;07.03.2017
2953;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;108551.76;06.04.2017
2954;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;73005.01;10.05.2017
2955;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;60486;08.06.2017
2956;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;17846.9;06.07.2017
2957;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;-14708.59;12.10.2017
2958;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;39263.27;16.10.2017
2959;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;72051.56;10.11.2017
2960;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;98452.28;08.12.2017
2964;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;985.88;26.01.2017
2965;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1623.8;27.02.2017
2966;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1217.85;28.03.2017
2967;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1681.79;26.04.2017
2968;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1449.82;25.05.2017
2969;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1275.84;28.06.2017
2970;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1956.61;07.08.2017
2971;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1334.4;08.09.2017
2972;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;-1943.41;09.10.2017
2973;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1160.34;10.10.2017
2974;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1334.39;13.11.2017
2975;Оплата водоснабжения, канализации;Другие расходы.Оплата  канализации ст.132.0113;1392.41;06.12.2017
2977;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;901.86;26.01.2017
2978;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1485.41;27.02.2017
2979;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1114.06;28.03.2017
2980;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1538.46;26.04.2017
2981;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1326.26;25.05.2017
2982;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1167.11;28.06.2017
2983;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1618.76;07.08.2017
2984;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1074.73;08.09.2017
2985;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;-1859.01;09.10.2017
2986;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;934.55;10.10.2017
2987;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1074.74;13.11.2017
2988;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1121.46;06.12.2017
2998;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;79267.34;31.01.2017
2999;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;81836.19;28.02.2017
3000;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;65689.14;27.03.2017
3001;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;66863.47;04.05.2017
3002;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;36954.72;29.05.2017
3003;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;33982.21;29.06.2017
3004;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;41212.96;27.07.2017
3005;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;-144993.93;01.09.2017
3006;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;28172.25;01.09.2017
3007;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;29615.16;03.10.2017
3008;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;33636.38;27.10.2017
3009;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;48396.66;07.12.2017
3010;Оплата потребления электроэнергии;Оплата потребления электроэнергии ул.Ленина, 14. ст.132.0111;79870.86;26.12.2017
3014;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;380481.76;07.02.2017
3015;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;263481.55;13.03.2017
3016;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;231624.57;05.04.2017
3017;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;140681.57;12.05.2017
3018;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;93943.45;08.06.2017
3019;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;-65348.55;20.09.2017
3020;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;83425.82;08.11.2017
3021;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;68388.36;14.11.2017
3022;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;118135.27;11.12.2017
3023;Оплата потребления тепловой энергии;Другие расходы.Оплата потребления тепловой энергии пгт.Усть-Нера, ул.Ленина, 14 ст.132.0112;90090.97;26.12.2017
3027;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;958.48;08.02.2017
3028;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;2352.85;07.03.2017
3029;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;495.76;05.04.2017
3030;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;507.8;10.05.2017
3031;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;1132.7;08.06.2017
3032;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;2262.47;11.07.2017
3033;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;798.45;03.08.2017
3034;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;1630.21;07.09.2017
3035;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;5506.37;04.10.2017
3036;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;495.41;07.11.2017
3037;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;1939.26;13.11.2017
3038;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;721.41;06.12.2017
3039;Оплата водоснабжения, канализации;Другие расходы.Оплата канализации пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;817.19;25.12.2017
3041;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;449.19;08.02.2017
3042;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;3264.26;13.03.2017
3043;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;525.71;05.04.2017
3044;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;485.39;12.05.2017
3045;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;709.57;09.06.2017
3046;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;2125.96;06.07.2017
3047;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;835.59;08.08.2017
3048;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;2351;11.09.2017
3049;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;6844.59;11.10.2017
3050;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;537.16;14.11.2017
3051;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;782.08;11.12.2017
3052;Оплата водоснабжения, канализации;Другие расходы.Холодное водоснабжение пгт.Усть-Нера, ул.Ленина, 14 ст.132.0113;885.57;25.12.2017
3062;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;70874.43;27.01.2017
3063;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;58172.27;27.02.2017
3064;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;52649.58;27.03.2017
3065;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;46574.62;26.04.2017
3066;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;40499.68;26.05.2017
3067;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;56699.54;26.06.2017
3068;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;71638.4;26.07.2017
3069;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;-188885.22;22.08.2017
3070;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;-36159.55;28.08.2017
3071;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;20792.89;31.08.2017
3072;Оплата потребления электроэнергии;Другие расходы.Оплата потребления электроэнергии с.Чурапча, ул.Ленина, д.37 ст.132.0111;28583.94;26.09.2017
3076;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;314257.04;03.02.2017
3077;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;235726.65;01.03.2017
3078;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;180572.44;29.03.2017
3079;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;120268.7;27.04.2017
3080;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;69925.24;06.06.2017
3081;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;-36486.1;14.09.2017
3082;Оплата потребления тепловой энергии;Оплата потребления тепловой энергии ст.132.0112;46376.35;28.09.2017
3086;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;1200;26.01.2017
3087;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;2400;02.03.2017
3088;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;3600;28.03.2017
3089;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;2400;26.04.2017
3090;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;1200;29.05.2017
3091;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;2400;27.06.2017
3092;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;2400;31.07.2017
3093;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;2400;01.09.2017
3094;Оплата водоснабжения, канализации;Другие расходы.Оплата водоотведения ст.132.0113;3600;28.09.2017
3096;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1400;26.01.2017
3097;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;2800;06.03.2017
3098;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;6300;10.04.2017
3099;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;1400;11.05.2017
3100;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;2100;02.06.2017
3101;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;2100;31.07.2017
3102;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;2800;03.08.2017
3103;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;4200;05.09.2017
3104;Оплата водоснабжения, канализации;Другие расходы.Оплата водоснабжения ст.132.0113;2100;28.09.2017
3115;Оплата потребления электроэнергии;Оплата потребления электроэнергии пгт. Южно-Курильск ул. Гнечко, 1- ст.132.0111;17058.08;27.12.2017
3117;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;382181.39;10.02.2017
3118;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;426204.85;13.03.2017
3119;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;451693.63;12.04.2017
3120;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;408047.81;11.05.2017
3121;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;573817.24;16.06.2017
3122;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;411897.5;11.07.2017
3123;Оплата потребления электроэнергии;Оплата потребления электроэнергиию. Здание Коммунистический пр. 47. ст.132.0111;-197;11.07.2017
