;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
1802;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);402.29;26.10.2021
1803;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);804.58;26.10.2021
1804;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);804.58;25.11.2021
1805;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);402.29;25.11.2021
1806;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);943.31;22.12.2021
1807;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);471.65;22.12.2021
1809;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;26.74;24.05.2021
1810;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;80.21;25.06.2021
1811;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;40.1;25.06.2021
1812;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;27.74;27.07.2021
1813;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;55.49;28.07.2021
1814;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;27.74;25.08.2021
1815;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;13.87;25.08.2021
1816;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;13.87;26.10.2021
1817;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;27.74;26.10.2021
1819;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;558.79;20.01.2021
1820;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;691.66;03.03.2021
1821;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;347.57;03.03.2021
1822;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;360.94;26.03.2021
1823;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;719.21;26.03.2021
1824;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;639;26.04.2021
1825;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;319.49;26.04.2021
1826;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;639;24.05.2021
1827;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;319.49;24.05.2021
1828;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;532.06;25.06.2021
1829;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;266.02;25.06.2021
1830;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;345.14;27.07.2021
1831;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;690.27;28.07.2021
1832;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;965.49;25.08.2021
1833;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;482.75;25.08.2021
1834;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;-17.75;14.09.2021
1835;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;414.08;29.09.2021
1836;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;828.16;29.09.2021
1837;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;400.35;26.10.2021
1838;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;800.7;26.10.2021
1839;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;-125.09;27.10.2021
1840;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;717.73;25.11.2021
1841;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;358.87;25.11.2021
1842;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;690.27;22.12.2021
1843;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;345.14;22.12.2021
1845;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.67;20.01.2021
1846;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.48;03.03.2021
1847;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.66;26.03.2021
1848;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.66;26.04.2021
1849;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.34;26.04.2021
1850;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.66;24.05.2021
1851;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.34;24.05.2021
1852;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.66;25.06.2021
1853;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.34;25.06.2021
1854;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.66;27.07.2021
1855;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.33;28.07.2021
1856;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;5.55;25.08.2021
1857;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.77;25.08.2021
1858;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.08;29.09.2021
1859;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;4.16;29.09.2021
1860;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.94;26.10.2021
1861;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.88;26.10.2021
1862;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.61;25.11.2021
1863;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.8;25.11.2021
1864;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.33;22.12.2021
1865;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;1.66;22.12.2021
1867;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;19.01.2021
1868;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;02.02.2021
1869;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;01.03.2021
1870;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;02.04.2021
1871;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;12.05.2021
1872;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;01.06.2021
1873;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;569.38;02.07.2021
1874;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;679.75;04.08.2021
1875;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;679.75;02.09.2021
1876;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;679.75;04.10.2021
1877;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;679.75;09.11.2021
1878;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата услуг водоотведения г. Тында, ул. Красная Пресня, 22;679.75;02.12.2021
1880;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;672.78;20.01.2021
1881;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;663.93;03.03.2021
1882;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;-382.45;22.03.2021
1883;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;-295.1;22.03.2021
1884;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;315.42;26.03.2021
1885;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;444.08;26.04.2021
1886;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;295.06;24.05.2021
1887;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;464.15;25.06.2021
1888;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;260.35;28.07.2021
1889;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;349.16;25.08.2021
1890;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;275.67;29.09.2021
1891;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;306.28;26.10.2021
1892;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;336.9;25.11.2021
1893;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Административное здание;382.83;22.12.2021
1895;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);442.62;20.01.2021
1896;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);663.93;03.03.2021
1897;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);619.67;26.03.2021
1898;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);663.93;26.04.2021
1899;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);649.17;24.05.2021
1900;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);708.18;25.06.2021
1901;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);597.17;28.07.2021
1902;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);661.48;25.08.2021
1903;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);643.1;29.09.2021
1904;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);673.73;26.10.2021
1905;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);-7.35;27.10.2021
1906;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);-62.76;27.10.2021
1907;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);673.73;25.11.2021
1908;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск,пер.Святителя Иннокентия,17,Административное здание.(Пристройка);780.93;22.12.2021
1910;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);655.08;20.01.2021
1911;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);885.24;03.03.2021
1912;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);826.22;26.03.2021
1913;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);885.24;26.04.2021
1914;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);855.73;24.05.2021
1915;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);944.26;25.06.2021
1916;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);796.22;28.07.2021
1917;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);881.97;25.08.2021
1918;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);857.47;29.09.2021
1919;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);888.1;26.10.2021
1920;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);888.1;25.11.2021
1921;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Пристройка к зданию (Новая);1041.22;22.12.2021
1923;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;118.03;20.01.2021
1924;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;177.05;03.03.2021
1925;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;147.54;26.03.2021
1926;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;147.54;26.04.2021
1927;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;147.54;24.05.2021
1928;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;206.56;25.06.2021
1929;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;183.74;28.07.2021
1930;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;183.74;25.08.2021
1931;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;244.99;29.09.2021
1932;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;214.37;26.10.2021
1933;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;214.37;25.11.2021
1934;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Гараж;244.99;22.12.2021
1936;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;29.51;24.05.2021
1937;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;88.52;25.06.2021
1938;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;61.25;28.07.2021
1939;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;30.62;25.08.2021
1940;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, пер. Святителя Иннокентия, 17, Помещение Объект №2;30.62;26.10.2021
1942;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;616.72;20.01.2021
1943;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;763.37;03.03.2021
1944;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;793.77;26.03.2021
1945;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;705.24;26.04.2021
1946;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;705.24;24.05.2021
1947;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;587.21;25.06.2021
1948;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;761.93;28.07.2021
1949;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;1065.72;25.08.2021
1950;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;-19.6;14.09.2021
1951;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;914.13;29.09.2021
1952;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;883.81;26.10.2021
1953;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;-138.08;27.10.2021
1954;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;792.24;25.11.2021
1955;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, Административное здание;761.93;22.12.2021
1957;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.95;20.01.2021
1958;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.84;03.03.2021
1959;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.95;26.03.2021
1960;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.95;26.04.2021
1961;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.95;24.05.2021
1962;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;2.95;25.06.2021
1963;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.67;28.07.2021
1964;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;6.12;25.08.2021
1965;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;4.59;29.09.2021
1966;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;4.29;26.10.2021
1967;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.98;25.11.2021
1968;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Благовещенск, ул. Б. Хмельницкого, 52/2, КПП;3.67;22.12.2021
1970;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Тында, ул. Красная Пресня, 22;342.18;19.01.2021
1971;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Тында, ул. Красная Пресня, 22;342.18;02.02.2021
1972;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Тында, ул. Красная Пресня, 22;342.18;01.03.2021
1973;Оплата услуг водоснабжения, водоотведения;134.1000.03 Оплата за холодное водоснабжение г. Тында, ул. Красная Пресня, 22;342.18;02.04.2021
